time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm,run_number,time_delta
14.502500000000001,,6393000.0,901000.0,1251000.0,1532500.0,105000.0,7220000.0,25000.0,12500.0,11000.0,231000.0,70000.0,68000.0,2483500.0,3932500.0,6416000.0,25000000.0,120.2,117.95,89.6,114.4616,120.0866,117.95,111.9866,120.65,117.5,2.0,0 days 00:00:14.502500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.9025,,6374500.0,951500.0,1671500.0,1360500.0,105000.0,7220000.0,25000.0,14000.0,11000.0,248000.0,70000.0,69000.0,2711000.0,4255500.0,6966500.0,25000000.0,121.1,117.725,89.6,114.4616,120.0866,117.95,111.9866,120.65,117.5,2.0,0 days 00:00:14.902500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.203,,6356000.0,935000.0,1387000.0,2076000.0,3562000.0,7052000.0,30000.0,14000.0,4000.0,242000.0,74000.0,68000.0,2807000.0,9544000.0,12351000.0,25000000.0,122.0,117.95,89.6,114.4616,120.0866,117.95,111.9866,120.7616,117.5,2.0,0 days 00:00:15.203000
15.502500000000001,,6359000.0,915000.0,1286500.0,1320500.0,3173500.0,7052000.0,20000.0,12500.0,11000.0,242000.0,74000.0,68000.0,2806500.0,8658000.0,11464500.0,25000000.0,120.2,117.95,89.6,114.4616,120.0866,117.95,111.9866,120.7616,117.5,2.0,0 days 00:00:15.502500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.803,,6362000.0,813000.0,1330000.0,987000.0,908000.0,7307000.0,20000.0,35000.0,11000.0,233000.0,74000.0,68000.0,2695000.0,9044000.0,11739000.0,25000000.0,122.0,117.95,89.6,114.4616,120.0866,117.95,111.9866,120.7616,117.5,2.0,0 days 00:00:15.803000
16.003,,6362000.0,1140000.0,1948000.0,1530000.0,3582000.0,7307000.0,10000.0,32000.0,11000.0,233000.0,74000.0,70000.0,2740000.0,10060000.0,12800000.0,25000000.0,122.0,118.4,89.6,114.4616,120.0866,117.95,111.9866,120.7616,117.5,2.0,0 days 00:00:16.003000
16.203,,6378000.0,955000.0,1568000.0,2040000.0,105000.0,7307000.0,20000.0,35000.0,11000.0,233000.0,83000.0,70000.0,2806000.0,5526000.0,8332000.0,25000000.0,122.0,118.4,89.6,114.575,120.2,118.175,111.9866,120.875,117.725,2.0,0 days 00:00:16.203000
16.502499999999998,,6378000.0,973500.0,1231500.0,1351000.0,3572000.0,7304000.0,20000.0,58000.0,9000.0,315000.0,76500.0,68000.0,2827000.0,9903000.0,12730000.0,25000000.0,122.0,118.4,89.6,114.575,120.2,118.175,111.9866,120.875,117.725,2.0,0 days 00:00:16.502500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.803,,6347000.0,975000.0,1196000.0,1512000.0,5951000.0,7304000.0,10000.0,35000.0,11000.0,315000.0,74000.0,68000.0,2893000.0,6728000.0,9621000.0,25000000.0,122.0,118.85,89.6,114.575,120.2,118.175,111.9866,120.875,117.725,2.0,0 days 00:00:16.803000
17.003,,6347000.0,860000.0,2446000.0,1349000.0,105000.0,7034000.0,10000.0,35000.0,11000.0,235000.0,74000.0,68000.0,2683000.0,3368000.0,6051000.0,25000000.0,122.0,118.85,89.6,114.575,120.2,118.175,111.9866,120.875,117.725,2.0,0 days 00:00:17.003000
17.203,,6347000.0,874000.0,1362000.0,1874000.0,3521000.0,7034000.0,30000.0,14000.0,11000.0,235000.0,74000.0,68000.0,2766000.0,7254000.0,10020000.0,25000000.0,122.0,118.85,89.6,114.575,120.425,118.4,112.1,121.1,117.8366,2.0,0 days 00:00:17.203000
17.403,,5948000.0,1140000.0,1267000.0,1199000.0,5951000.0,7034000.0,20000.0,14000.0,11000.0,235000.0,74000.0,68000.0,2706000.0,7422000.0,10128000.0,25000000.0,122.0,118.85,89.6,114.575,120.425,118.4,112.1,121.1,117.8366,2.0,0 days 00:00:17.403000
17.7025,,5948000.0,1184000.0,1322500.0,1756000.0,4405500.0,6745000.0,30000.0,12500.0,7500.0,233000.0,74000.0,70000.0,2672500.0,6153500.0,8826000.0,25000000.0,122.0,118.85,89.6,114.575,120.425,118.4,112.1,121.1,117.8366,2.0,0 days 00:00:17.702500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1025,,5716000.0,873500.0,1928500.0,1223000.0,105000.0,6710500.0,25000.0,11000.0,11000.0,222000.0,74000.0,69000.0,2679000.0,5311000.0,7990000.0,25000000.0,122.0,119.3,89.6,114.6308,120.5375,118.5125,112.1,121.2125,117.89330000000001,2.0,0 days 00:00:18.102500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.404,,5774000.0,914000.0,1306000.0,1734000.0,5342000.0,6676000.0,20000.0,14000.0,11000.0,211000.0,74000.0,70000.0,2730000.0,3335000.0,6065000.0,25000000.0,122.0,119.3,89.6,114.6866,120.65,118.625,112.1,121.325,117.95,2.0,0 days 00:00:18.404000
18.604,,5774000.0,1162000.0,1315000.0,1734000.0,5630000.0,6676000.0,30000.0,14000.0,11000.0,211000.0,74000.0,70000.0,2706000.0,4273000.0,6979000.0,25000000.0,122.0,119.3,89.6,114.6866,120.65,118.625,112.1,121.325,117.95,2.0,0 days 00:00:18.604000
18.803,,5774000.0,1207000.0,1315000.0,1477000.0,5755000.0,6575000.0,30000.0,11000.0,11000.0,221000.0,74000.0,70000.0,2713000.0,3669000.0,6382000.0,25000000.0,122.0,119.3,89.6,114.6866,120.65,118.625,112.1,121.325,117.95,2.0,0 days 00:00:18.803000
19.003,,5612000.0,921000.0,2446000.0,1431000.0,3480000.0,6575000.0,20000.0,14000.0,11000.0,221000.0,74000.0,70000.0,2645000.0,10359000.0,13004000.0,25000000.0,122.0,119.3,89.6,114.6866,120.65,118.625,112.1,121.325,117.95,2.0,0 days 00:00:19.003000
19.302500000000002,,5612000.0,1107500.0,1346500.0,1383000.0,1710500.0,6477500.0,25000.0,14000.0,9000.0,220000.0,72000.0,70000.0,2649000.0,3420000.0,6069000.0,25000000.0,122.0,119.3,89.6,114.6866,120.7616,118.85,112.1,121.4366,118.0616,2.0,0 days 00:00:19.302500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.603,,5444000.0,874000.0,1267000.0,1819000.0,105000.0,6380000.0,20000.0,78000.0,11000.0,219000.0,81000.0,70000.0,2774000.0,7730000.0,10504000.0,25000000.0,122.0,119.3,89.6,114.6866,120.7616,118.85,112.1,121.4366,118.0616,2.0,0 days 00:00:19.603000
19.804,,5444000.0,955000.0,2161000.0,2654000.0,5670000.0,6108000.0,10000.0,81000.0,7000.0,278000.0,74000.0,70000.0,2881000.0,7509000.0,10390000.0,25000000.0,122.0,119.75,89.6,114.6866,120.7616,118.85,112.1,121.4366,118.0616,2.0,0 days 00:00:19.804000
20.003,,5444000.0,798000.0,1639000.0,867000.0,2825000.0,6108000.0,10000.0,35000.0,11000.0,278000.0,74000.0,70000.0,2750000.0,4370000.0,7120000.0,25000000.0,122.0,119.75,89.6,114.6866,120.7616,118.85,112.1,121.4366,118.0616,2.0,0 days 00:00:20.003000
20.302500000000002,,5524000.0,1046000.0,1520000.0,1373500.0,2498000.0,6250500.0,10000.0,35000.0,11000.0,271500.0,75500.0,70000.0,2800000.0,4896000.0,7696000.0,25000000.0,122.0,119.75,89.6,114.8,120.9866,118.9616,112.1,121.55,118.2866,2.0,0 days 00:00:20.302500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7025,,5543500.0,1046500.0,1686000.0,1445500.0,1300000.0,6393000.0,25000.0,12500.0,9000.0,265000.0,76500.0,70000.0,2787000.0,6760000.0,9547000.0,25000000.0,122.0,120.2,89.6,114.8,120.9866,118.9616,112.1,121.55,118.2866,2.0,0 days 00:00:20.702500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.003,,5563000.0,1016000.0,2090000.0,1679000.0,105000.0,6433000.0,30000.0,11000.0,11000.0,226000.0,72000.0,70000.0,2874000.0,5194000.0,8068000.0,25000000.0,122.0,120.2,89.6,114.8,120.9866,118.9616,112.1,121.55,118.2866,2.0,0 days 00:00:21.003000
21.203,,5563000.0,914000.0,1354000.0,1541000.0,4600000.0,6433000.0,20000.0,14000.0,11000.0,226000.0,74000.0,70000.0,2794000.0,4761000.0,7555000.0,25000000.0,122.0,120.2,89.6,114.9116,121.2116,119.3,112.2116,121.8866,118.5116,2.0,0 days 00:00:21.203000
21.403,,5572000.0,1239000.0,1330000.0,2076000.0,2658000.0,6433000.0,30000.0,672000.0,4000.0,226000.0,92000.0,70000.0,2959000.0,8427000.0,11386000.0,25000000.0,122.0,120.2,89.6,114.9116,121.2116,119.3,112.2116,121.8866,118.5116,2.0,0 days 00:00:21.403000
21.7025,,5572000.0,1216500.0,1362000.0,1209500.0,2412500.0,6386000.0,15000.0,35000.0,11000.0,198000.0,73000.0,70000.0,2885000.0,4108000.0,6993000.0,25000000.0,122.0,120.65,89.6,114.9116,121.2116,119.3,112.2116,121.8866,118.5116,2.0,0 days 00:00:21.702500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.003,,5505000.0,955000.0,2043000.0,1471000.0,105000.0,6386000.0,10000.0,35000.0,7000.0,198000.0,70000.0,70000.0,2839000.0,6699000.0,9538000.0,25000000.0,122.0,120.2,89.6,114.9116,121.2116,119.3,112.2116,121.8866,118.5116,2.0,0 days 00:00:22.003000
22.303,,5505000.0,975500.0,1988000.0,1756000.0,3099500.0,6356000.0,25000.0,24500.0,9000.0,255000.0,77500.0,70000.0,2853500.0,6002000.0,8855500.0,25000000.0,122.0,120.65,89.6,114.9116,121.4366,119.525,112.2116,122.1116,118.7366,2.0,0 days 00:00:22.303000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.603,,5374000.0,935000.0,1354000.0,884000.0,3971000.0,6356000.0,30000.0,11000.0,11000.0,255000.0,74000.0,70000.0,2809000.0,3138000.0,5947000.0,25000000.0,122.0,120.65,89.6,114.9116,121.4366,119.525,112.2116,122.1116,118.7366,2.0,0 days 00:00:22.603000
22.9025,,5441000.0,973000.0,1923500.0,1330500.0,372500.0,6358000.0,25000.0,12500.0,4000.0,310000.0,74000.0,70000.0,2854500.0,5813500.0,8668000.0,25000000.0,122.0,120.65,89.6,114.9116,121.4366,119.525,112.2116,122.1116,118.7366,2.0,0 days 00:00:22.902500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.302500000000002,,5508000.0,1008500.0,1303000.0,1397000.0,105000.0,6366500.0,25000.0,14000.0,11000.0,268500.0,70000.0,70000.0,2951000.0,4730000.0,7681000.0,25000000.0,122.0,120.2,89.6,115.1366,121.55,119.6366,112.325,122.225,118.7366,2.0,0 days 00:00:23.302500
23.602,,5475000.0,955000.0,1306000.0,2056000.0,105000.0,6375000.0,20000.0,14000.0,11000.0,227000.0,70000.0,70000.0,2908000.0,3889000.0,6797000.0,25000000.0,122.0,120.2,89.6,115.1366,121.55,119.6366,112.325,122.225,118.7366,2.0,0 days 00:00:23.602000
23.802,,5475000.0,935000.0,1306000.0,1270000.0,105000.0,6375000.0,20000.0,14000.0,11000.0,227000.0,74000.0,70000.0,2763000.0,6560000.0,9323000.0,25000000.0,122.0,120.2,89.6,115.1366,121.55,119.6366,112.325,122.225,118.7366,2.0,0 days 00:00:23.802000
24.002,,5475000.0,1056000.0,1330000.0,1006000.0,3354000.0,6404000.0,20000.0,14000.0,11000.0,239000.0,74000.0,70000.0,2900000.0,3355000.0,6255000.0,25000000.0,122.0,120.2,89.6,115.1366,121.55,119.6366,112.325,122.225,118.7366,2.0,0 days 00:00:24.002000
24.202,,5533000.0,921000.0,1339000.0,1209000.0,105000.0,6404000.0,20000.0,14000.0,11000.0,239000.0,74000.0,70000.0,2787000.0,6831000.0,9618000.0,25000000.0,122.0,120.2,89.6,115.1366,121.6616,119.6366,112.325,122.3366,118.85,2.0,0 days 00:00:24.202000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.403,,5533000.0,962000.0,1362000.0,2338000.0,105000.0,6404000.0,30000.0,11000.0,11000.0,239000.0,74000.0,70000.0,2805000.0,7232000.0,10037000.0,25000000.0,122.0,120.65,89.6,115.1366,121.6616,119.6366,112.325,122.3366,118.85,2.0,0 days 00:00:24.403000
24.603,,5533000.0,914000.0,1267000.0,1169000.0,416000.0,6274000.0,20000.0,11000.0,11000.0,216000.0,74000.0,70000.0,2920000.0,7951000.0,10871000.0,25000000.0,122.0,120.65,89.6,115.1366,121.6616,119.6366,112.325,122.3366,118.85,2.0,0 days 00:00:24.603000
24.803,,5582000.0,1251000.0,1315000.0,1431000.0,2682000.0,6274000.0,99000.0,697000.0,4000.0,216000.0,88000.0,70000.0,2762000.0,9956000.0,12718000.0,25000000.0,122.0,120.65,89.6,115.1366,121.6616,119.6366,112.325,122.3366,118.85,2.0,0 days 00:00:24.803000
25.1025,,5582000.0,941500.0,1290500.0,1038500.0,4497500.0,6307000.0,10000.0,35000.0,11000.0,259000.0,80000.0,70000.0,2836000.0,5078500.0,7914500.0,25000000.0,122.0,120.65,89.69,115.1933,121.6616,119.6933,112.325,122.3366,118.9058,2.0,0 days 00:00:25.102500
25.402,,5597000.0,874000.0,1339000.0,1089000.0,5997000.0,6307000.0,10000.0,35000.0,11000.0,259000.0,74000.0,70000.0,2839000.0,9231000.0,12070000.0,25000000.0,122.0,120.65,89.78,115.25,121.6616,119.75,112.325,122.3366,118.9616,2.0,0 days 00:00:25.402000
25.602,,5597000.0,874000.0,1267000.0,1349000.0,105000.0,6347000.0,20000.0,35000.0,11000.0,245000.0,70000.0,70000.0,2851000.0,3771000.0,6622000.0,25000000.0,122.0,120.65,89.78,115.25,121.6616,119.75,112.325,122.3366,118.9616,2.0,0 days 00:00:25.602000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.803,,5597000.0,874000.0,1339000.0,2076000.0,3555000.0,6347000.0,30000.0,14000.0,7000.0,245000.0,74000.0,70000.0,2887000.0,10332000.0,13219000.0,25000000.0,122.0,120.65,89.78,115.25,121.6616,119.75,112.325,122.3366,118.9616,2.0,0 days 00:00:25.803000
26.003,,5496000.0,1140000.0,1496000.0,2226000.0,105000.0,6347000.0,20000.0,14000.0,11000.0,245000.0,70000.0,70000.0,2716000.0,4324000.0,7040000.0,25000000.0,122.0,120.65,89.78,115.25,121.6616,119.75,112.325,122.3366,118.9616,2.0,0 days 00:00:26.003000
26.203,,5496000.0,914000.0,1243000.0,1129000.0,105000.0,6333000.0,20000.0,14000.0,11000.0,256000.0,74000.0,70000.0,2819000.0,4624000.0,7443000.0,25000000.0,122.0,121.1,89.6,115.25,121.8866,119.8616,112.4366,122.45,119.075,2.0,0 days 00:00:26.203000
26.502499999999998,,5410500.0,1224000.0,1327000.0,2048500.0,4093500.0,6333000.0,69500.0,46000.0,11000.0,256000.0,77500.0,70000.0,2759000.0,5659500.0,8418500.0,25000000.0,122.0,120.65,89.6,115.25,121.8866,119.8616,112.4366,122.45,119.075,2.0,0 days 00:00:26.502500
26.802,,5325000.0,1664000.0,1339000.0,1854000.0,6135000.0,6300000.0,20000.0,35000.0,11000.0,224000.0,74000.0,70000.0,2728000.0,4190000.0,6918000.0,25000000.0,122.0,120.65,89.6,115.25,121.8866,119.8616,112.4366,122.45,119.075,2.0,0 days 00:00:26.802000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.003,,5325000.0,1260000.0,1330000.0,1431000.0,3521000.0,6300000.0,10000.0,35000.0,7000.0,224000.0,74000.0,70000.0,2739000.0,10409000.0,13148000.0,25000000.0,122.0,120.65,89.6,115.25,121.8866,119.8616,112.4366,122.45,119.075,2.0,0 days 00:00:27.003000
27.203,,5328000.0,968000.0,1362000.0,1648000.0,4851000.0,6300000.0,10000.0,35000.0,4000.0,224000.0,72000.0,70000.0,2713000.0,7095000.0,9808000.0,25000000.0,122.0,120.65,89.6,115.3616,121.8866,119.975,112.4366,122.5616,119.075,2.0,0 days 00:00:27.203000
27.404,,5328000.0,914000.0,2066000.0,1573000.0,6023000.0,6442000.0,20000.0,11000.0,11000.0,229000.0,74000.0,70000.0,2709000.0,7699000.0,10408000.0,25000000.0,122.0,120.65,89.6,115.3616,121.8866,119.975,112.4366,122.5616,119.075,2.0,0 days 00:00:27.404000
27.703,,5731000.0,1329500.0,1702500.0,1330500.0,4001500.0,6442000.0,20000.0,35000.0,9000.0,229000.0,74000.0,70000.0,2752500.0,5757000.0,8509500.0,25000000.0,123.8,120.875,89.6,115.3616,121.8866,119.975,112.4366,122.5616,119.075,2.0,0 days 00:00:27.703000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.003,,5731000.0,1408000.0,1387000.0,2483000.0,105000.0,6816000.0,10000.0,35000.0,4000.0,248000.0,70000.0,70000.0,2807000.0,3943000.0,6750000.0,25000000.0,123.8,121.1,89.6,115.3616,121.8866,119.975,112.4366,122.5616,119.075,2.0,0 days 00:00:28.003000
28.204,,6216000.0,874000.0,2565000.0,3060000.0,105000.0,6816000.0,10000.0,35000.0,11000.0,248000.0,81000.0,70000.0,3091000.0,4205000.0,7296000.0,25000000.0,123.8,120.65,89.6,115.475,122.0,119.975,112.55,122.5616,119.1866,2.0,0 days 00:00:28.204000
28.403,,6216000.0,955000.0,1378000.0,1541000.0,2845000.0,6816000.0,20000.0,35000.0,11000.0,248000.0,72000.0,70000.0,2755000.0,8210000.0,10965000.0,25000000.0,123.8,121.1,89.6,115.475,122.0,119.975,112.55,122.5616,119.1866,2.0,0 days 00:00:28.403000
28.603,,6216000.0,975000.0,1362000.0,1089000.0,2907000.0,7180000.0,10000.0,35000.0,11000.0,310000.0,74000.0,70000.0,2776000.0,8008000.0,10784000.0,25000000.0,123.8,120.65,89.6,115.475,122.0,119.975,112.55,122.5616,119.1866,2.0,0 days 00:00:28.603000
28.803,,6359000.0,914000.0,1315000.0,1754000.0,105000.0,7180000.0,30000.0,14000.0,11000.0,310000.0,74000.0,70000.0,2703000.0,4266000.0,6969000.0,25000000.0,123.8,120.65,89.6,115.475,122.0,119.975,112.55,122.5616,119.1866,2.0,0 days 00:00:28.803000
29.003,,6359000.0,874000.0,1387000.0,1071000.0,3555000.0,7180000.0,20000.0,14000.0,11000.0,310000.0,74000.0,70000.0,2747000.0,3313000.0,6060000.0,25000000.0,123.8,120.65,89.6,115.475,122.0,119.975,112.55,122.5616,119.1866,2.0,0 days 00:00:29.003000
29.302500000000002,,6351500.0,1097000.0,1366000.0,1241500.0,2396000.0,7134000.0,20000.0,11000.0,11000.0,229000.0,74000.0,70000.0,2824500.0,4931500.0,7756000.0,25000000.0,123.8,121.1,89.6,115.475,122.1116,120.0866,112.55,122.675,119.1866,2.0,0 days 00:00:29.302500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.603,,6344000.0,1296000.0,1339000.0,1263000.0,4723000.0,7132000.0,20000.0,14000.0,11000.0,229000.0,74000.0,70000.0,2833000.0,5565000.0,8398000.0,25000000.0,123.8,120.65,89.6,115.475,122.1116,120.0866,112.55,122.675,119.1866,2.0,0 days 00:00:29.603000
29.803,,6344000.0,1260000.0,1315000.0,1520000.0,1181000.0,7132000.0,20000.0,14000.0,11000.0,215000.0,74000.0,70000.0,2865000.0,7731000.0,10596000.0,25000000.0,123.8,121.1,89.6,115.475,122.1116,120.0866,112.55,122.675,119.1866,2.0,0 days 00:00:29.803000
30.003,,6384000.0,975000.0,1259000.0,826000.0,1013000.0,7132000.0,20000.0,14000.0,11000.0,215000.0,70000.0,70000.0,2864000.0,7217000.0,10081000.0,25000000.0,123.8,121.1,89.6,115.475,122.1116,120.0866,112.55,122.675,119.1866,2.0,0 days 00:00:30.003000
30.203,,6384000.0,1189000.0,1330000.0,1016000.0,105000.0,7296000.0,30000.0,14000.0,11000.0,225000.0,72000.0,70000.0,2875000.0,6930000.0,9805000.0,25000000.0,123.8,121.1,89.6,115.5866,122.225,120.2,112.6616,122.7866,119.3,2.0,0 days 00:00:30.203000
30.403,,6384000.0,975000.0,1793000.0,942000.0,105000.0,7296000.0,20000.0,14000.0,11000.0,225000.0,72000.0,70000.0,2887000.0,7334000.0,10221000.0,25000000.0,123.8,121.1,89.6,115.5866,122.225,120.2,112.6616,122.7866,119.3,2.0,0 days 00:00:30.403000
30.703,,6411000.0,1016000.0,1627000.0,1096500.0,1909000.0,7296000.0,84500.0,350000.0,34500.0,225000.0,83000.0,70000.0,2812000.0,5988000.0,8800000.0,25000000.0,123.8,121.32499999999999,89.6,115.5866,122.225,120.2,112.6616,122.7866,119.3,2.0,0 days 00:00:30.703000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.003,,6411000.0,1531000.0,1315000.0,731000.0,440000.0,7296000.0,10000.0,35000.0,11000.0,225000.0,74000.0,70000.0,2742000.0,3899000.0,6641000.0,25000000.0,123.8,121.55,89.6,115.5866,122.225,120.2,112.6616,122.7866,119.3,2.0,0 days 00:00:31.003000
31.303,,6314000.0,955000.0,1290500.0,1434500.0,621500.0,7293500.0,15000.0,35000.0,11000.0,225500.0,74000.0,70000.0,2806000.0,5098500.0,7904500.0,25000000.0,123.8,121.1,89.6,115.5866,122.3366,120.3116,112.6616,122.9,119.4116,2.0,0 days 00:00:31.303000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.603,,6314000.0,1155000.0,1219000.0,746000.0,105000.0,7291000.0,20000.0,35000.0,11000.0,226000.0,72000.0,70000.0,2929000.0,7273000.0,10202000.0,25000000.0,123.8,121.1,89.6,115.5866,122.3366,120.3116,112.6616,122.9,119.4116,2.0,0 days 00:00:31.603000
31.803,,6268000.0,1056000.0,2304000.0,1772000.0,886000.0,7291000.0,10000.0,35000.0,11000.0,226000.0,72000.0,70000.0,2882000.0,4009000.0,6891000.0,25000000.0,123.8,121.1,89.6,115.5866,122.3366,120.3116,112.6616,122.9,119.4116,2.0,0 days 00:00:31.803000
32.003,,6268000.0,1016000.0,1674000.0,1242000.0,4346000.0,7278000.0,10000.0,35000.0,11000.0,223000.0,77000.0,70000.0,2899000.0,8475000.0,11374000.0,25000000.0,123.8,121.1,89.6,115.5866,122.3366,120.3116,112.6616,122.9,119.4116,2.0,0 days 00:00:32.003000
32.3025,,6356000.0,1246500.0,1286500.0,1538500.0,2236000.0,7278000.0,15000.0,35000.0,7000.0,223000.0,74000.0,70000.0,2856000.0,8369000.0,11225000.0,25000000.0,123.8,121.55,89.6,115.7,122.3366,120.425,112.775,123.0116,119.525,2.0,0 days 00:00:32.302500
32.602,,6356000.0,1036000.0,1339000.0,1328000.0,5404000.0,7066000.0,20000.0,81000.0,7000.0,258000.0,74000.0,70000.0,2874000.0,9549000.0,12423000.0,25000000.0,123.8,121.55,89.6,115.7,122.3366,120.425,112.775,123.0116,119.525,2.0,0 days 00:00:32.602000
32.802,,6048000.0,1430000.0,1196000.0,1632000.0,5997000.0,7066000.0,20000.0,35000.0,11000.0,258000.0,74000.0,70000.0,2804000.0,9554000.0,12358000.0,25000000.0,123.8,121.55,89.6,115.7,122.3366,120.425,112.775,123.0116,119.525,2.0,0 days 00:00:32.802000
33.002,,6048000.0,955000.0,1267000.0,1834000.0,6018000.0,7066000.0,20000.0,78000.0,11000.0,258000.0,79000.0,70000.0,2874000.0,10349000.0,13223000.0,25000000.0,123.8,121.55,89.6,115.7,122.3366,120.425,112.775,123.0116,119.525,2.0,0 days 00:00:33.002000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.203,,6048000.0,1287000.0,1449000.0,2526000.0,5875000.0,6833000.0,20000.0,81000.0,4000.0,236000.0,81000.0,70000.0,2944000.0,9877000.0,12821000.0,25000000.0,123.8,121.55,89.6,115.8116,122.45,120.5366,112.775,123.125,119.75,2.0,0 days 00:00:33.203000
33.5025,,6015000.0,1114000.0,1346000.0,2293500.0,1888500.0,6833000.0,15000.0,35000.0,9000.0,236000.0,82000.0,70000.0,2978500.0,6933000.0,9911500.0,25000000.0,123.8,122.0,89.6,115.8116,122.45,120.5366,112.775,123.125,119.75,2.0,0 days 00:00:33.502500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.803,,6015000.0,1032000.0,1315000.0,1109000.0,5833000.0,6849000.0,10000.0,35000.0,11000.0,254000.0,70000.0,70000.0,2854000.0,9951000.0,12805000.0,25000000.0,123.8,122.0,89.6,115.8116,122.45,120.5366,112.775,123.125,119.75,2.0,0 days 00:00:33.803000
34.1025,,6103000.0,924500.0,1268000.0,1811500.0,5895000.0,6894000.0,15000.0,23000.0,11000.0,254000.0,75500.0,70000.0,2843000.0,8379000.0,11222000.0,25000000.0,123.8,122.0,89.69,115.8683,122.5058,120.6491,112.83080000000001,123.2933,119.8058,2.0,0 days 00:00:34.102500
34.402,,6103000.0,1056000.0,1348000.0,1089000.0,5670000.0,6939000.0,30000.0,14000.0,11000.0,269000.0,74000.0,70000.0,2945000.0,6698000.0,9643000.0,25000000.0,123.8,122.0,89.78,115.925,122.5616,120.7616,112.8866,123.4616,119.8616,2.0,0 days 00:00:34.402000
34.602,,6243000.0,1036000.0,1267000.0,1089000.0,5711000.0,6939000.0,20000.0,11000.0,11000.0,269000.0,74000.0,70000.0,2897000.0,6254000.0,9151000.0,25000000.0,123.8,122.0,89.78,115.925,122.5616,120.7616,112.8866,123.4616,119.8616,2.0,0 days 00:00:34.602000
34.802,,6243000.0,1184000.0,1267000.0,1431000.0,5752000.0,7201000.0,20000.0,14000.0,11000.0,269000.0,74000.0,72000.0,2848000.0,6899000.0,9747000.0,25000000.0,123.8,122.0,89.78,115.925,122.5616,120.7616,112.8866,123.4616,119.8616,2.0,0 days 00:00:34.802000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.003,,6243000.0,874000.0,1362000.0,1209000.0,5629000.0,7201000.0,30000.0,11000.0,11000.0,249000.0,74000.0,72000.0,2853000.0,7093000.0,9946000.0,25000000.0,123.8,122.45,89.78,115.925,122.5616,120.7616,112.8866,123.4616,119.8616,2.0,0 days 00:00:35.003000
35.203,,6329000.0,975000.0,1473000.0,1814000.0,5711000.0,7201000.0,30000.0,14000.0,11000.0,249000.0,70000.0,70000.0,2923000.0,6802000.0,9725000.0,25000000.0,123.8,122.45,89.78,116.0366,122.7866,120.9866,113.0,123.575,120.0866,2.0,0 days 00:00:35.203000
35.403,,6329000.0,874000.0,1362000.0,1431000.0,5997000.0,7287000.0,30000.0,11000.0,11000.0,230000.0,70000.0,70000.0,2798000.0,6548000.0,9346000.0,25000000.0,123.8,122.45,89.78,116.0366,122.7866,120.9866,113.0,123.575,120.0866,2.0,0 days 00:00:35.403000
35.603,,6329000.0,914000.0,1267000.0,1969000.0,5486000.0,7287000.0,30000.0,11000.0,11000.0,230000.0,70000.0,70000.0,2845000.0,6776000.0,9621000.0,25000000.0,123.8,122.45,89.78,116.0366,122.7866,120.9866,113.0,123.575,120.0866,2.0,0 days 00:00:35.603000
35.803,,6301000.0,955000.0,1339000.0,1834000.0,5731000.0,7287000.0,20000.0,11000.0,4000.0,230000.0,77000.0,70000.0,2842000.0,6978000.0,9820000.0,25000000.0,123.8,122.45,89.78,116.0366,122.7866,120.9866,113.0,123.575,120.0866,2.0,0 days 00:00:35.803000
36.003,,6301000.0,914000.0,1362000.0,1310000.0,5982000.0,7254000.0,30000.0,11000.0,7000.0,250000.0,74000.0,70000.0,2794000.0,3647000.0,6441000.0,25000000.0,123.8,122.45,89.78,116.0366,122.7866,120.9866,113.0,123.575,120.0866,2.0,0 days 00:00:36.003000
